"date","close","volume","open","high","low"
"20101217","31.3600","811943.0000","31.3400","31.5400","30.7100"
"20101216","30.8100","789970.0000","30.0000","30.9100","29.6501"
"20101215","29.6000","742900.0000","28.6700","29.9700","28.5300"
"20101214","28.5300","1765385.0000","30.2900","30.3899","27.7610"
"20101213","30.5500","410331.0000","31.6400","31.7700","30.4000"
"20101210","31.5200","429381.0000","32.0500","32.9200","31.1301"
"20101209","32.0500","405983.0000","32.5100","32.7200","31.6500"
"20101208","32.3700","659980.0000","32.4800","32.4900","31.5200"
"20101207","31.5600","1310492.0000","30.4900","32.4000","30.0500"
"20101206","30.3100","1273875.0000","31.3500","31.4500","29.5600"
"20101203","31.4900","1160060.0000","32.0100","32.2500","30.8700"
"20101202","32.3500","2006827.0000","34.0100","34.2975","31.2000"
"20101201","34.3500","1298591.0000","35.8700","36.4200","33.4500"
"20101130","35.3300","2222558.0000","33.7400","35.3300","33.4100"
"20101129","34.3300","1145543.0000","35.4120","35.9500","33.3300"
"20101126","35.3200","350554.0000","35.6000","36.0000","34.7500"
"20101124","35.4700","1424959.0000","35.2700","35.9700","34.3340"
"20101123","34.5700","1577770.0000","33.2900","35.6800","32.1901"
"20101122","33.4000","1529522.0000","31.5700","33.4500","31.5000"
"20101119","30.9900","1150260.0000","30.1600","31.3700","29.7000"
"20101118","29.8900","956048.0000","30.6700","30.7400","28.9201"
"20101117","29.4900","749941.0000","30.2000","30.7500","28.6100"
"20101116","29.6700","1347531.0000","31.0000","31.4000","28.4200"
"20101115","30.8000","2622898.0000","30.2200","32.9395","30.2200"
"20101112","29.8400","2728160.0000","28.2500","30.5000","28.0700"
"20101111","28.0350","1944794.0000","28.6000","29.1000","27.3300"
"20101110","29.3600","3060252.0000","24.4800","29.9700","24.0500"
"20101109","24.6300","956249.0000","25.0000","25.6900","24.0501"
"20101108","24.9800","509375.0000","24.5000","25.0000","24.0300"
"20101105","24.4400","1010946.0000","24.8700","24.9700","23.7200"
"20101104","24.9000","1873358.0000","22.6000","25.3300","22.1510"
"20101103","21.7700","372599.0000","21.2800","22.5000","21.1600"
"20101102","21.2500","322465.0000","21.6800","21.8792","21.0500"
"20101101","21.4100","455284.0000","21.9400","22.7500","21.3100"
"20101029","21.8400","280532.0000","21.1400","21.8500","21.0520"
"20101028","21.1900","224190.0000","21.3900","21.5000","20.9600"
"20101027","21.0000","356500.0000","21.2500","21.3800","20.6500"
"20101026","21.3600","660841.0000","20.8000","21.8700","20.5100"
"20101025","20.8500","118414.0000","20.9400","20.9800","20.7300"
"20101022","20.7200","161021.0000","20.6800","20.9300","20.5500"
"20101021","20.7500","416599.0000","20.6100","20.9500","20.4500"
"20101020","20.6500","312444.0000","20.1600","20.6900","20.0400"
"20101019","20.0500","245127.0000","20.2000","20.4061","20.0000"
"20101018","20.2300","162729.0000","20.5200","20.6399","20.2200"
"20101015","20.5400","284645.0000","20.8900","20.9000","20.2500"
"20101014","20.7500","294620.0000","21.0000","21.0299","20.4000"
"20101013","20.5400","315259.0000","20.6400","20.8500","20.3600"
"20101012","20.2400","243912.0000","20.2000","20.2829","20.0300"
"20101011","20.2400","170994.0000","20.4400","20.6990","20.0700"
"20101008","20.4300","266399.0000","20.4300","20.7900","20.3900"
"20101007","20.4300","140920.0000","20.5700","20.6400","20.3400"
"20101006","20.4600","313357.0000","21.0600","21.2580","20.3200"
"20101005","21.1200","331936.0000","21.1500","21.2800","21.0100"
"20101004","20.9900","643599.0000","20.4300","21.1700","20.3000"
"20101001","20.6000","597641.0000","20.6900","20.7500","20.3100"
"20100930","20.4050","2077537.0000","22.0000","22.1499","20.1900"
"20100929","21.9800","1969097.0000","21.1900","22.0300","21.1300"
"20100928","21.4000","1214465.0000","21.0400","21.4900","20.7600"
"20100927","20.5300","416297.0000","20.4000","20.8100","20.0500"
"20100924","20.1000","578887.0000","19.9500","20.1900","19.6500"
"20100923","19.5600","668076.0000","19.8900","20.1400","19.5000"
"20100922","19.8700","962816.0000","20.8700","20.9500","19.8000"
"20100921","20.7700","796000.0000","20.8900","21.5500","20.6700"
"20100920","21.0550","947475.0000","20.6700","21.3500","20.1600"
"20100917","20.2300","1198458.0000","21.0200","21.3200","19.8000"
"20100916","20.9400","2684080.0000","22.1500","23.1600","20.8400"
"20100915","21.9800","684558.0000","20.9800","22.0000","20.7900"
"20100914","21.1200","654629.0000","20.5400","21.6000","20.5300"
"20100913","20.7200","360703.0000","20.8900","20.8995","20.5000"
"20100910","20.1700","386571.0000","20.7500","20.9300","19.7600"
"20100909","20.7100","376197.0000","21.0000","21.0500","20.6900"
"20100908","20.9000","288382.0000","20.6600","20.9500","20.6000"
"20100907","20.5400","243335.0000","20.6100","21.0000","20.5000"
"20100903","21.0500","434556.0000","20.8700","21.3000","20.6600"
"20100902","21.0600","487060.0000","20.3700","21.2400","20.3103"
"20100901","20.4500","494885.0000","19.6200","20.6900","19.6000"
"20100831","19.4800","201012.0000","19.6600","19.7900","19.3300"
"20100830","19.8700","732631.0000","19.7000","20.1900","19.6100"
"20100827","19.7000","379542.0000","19.7500","19.8650","19.5000"
"20100826","19.7500","433286.0000","19.8900","20.2700","19.6000"
"20100825","19.9000","503289.0000","19.1600","19.9800","18.5600"
"20100824","19.2000","672974.0000","19.2500","19.7100","18.9500"
"20100823","20.1300","1088029.0000","19.0900","20.3891","19.0000"
"20100820","19.1000","295599.0000","18.6500","19.1100","18.5101"
"20100819","18.7900","579082.0000","18.5400","19.2500","18.3300"
"20100818","18.7700","599732.0000","19.5900","19.5900","18.6000"
"20100817","19.1500","447881.0000","18.9600","19.4000","18.7800"
"20100816","18.7800","485711.0000","18.4500","18.8000","18.2616"
"20100813","18.3200","633871.0000","18.1800","18.4500","17.6604"
"20100812","17.6000","690241.0000","17.8000","17.9000","17.3900"
"20100811","17.9000","795712.0000","18.6900","18.8800","17.8500"
"20100810","19.0300","1281286.0000","19.6500","19.6500","18.8200"
"20100809","19.6000","812656.0000","19.9000","19.9800","19.4500"
"20100806","19.5900","741838.0000","20.1000","20.1601","19.5200"
"20100805","20.4500","796180.0000","21.5400","21.5500","20.0500"
"20100804","21.2600","912526.0000","21.9500","22.1800","20.8500"
"20100803","21.9500","1230349.0000","21.0000","21.9500","20.8200"
"20100802","20.9200","718245.0000","20.5000","20.9700","20.3330"
"20100730","19.9400","426830.0000","20.2000","20.4400","19.5500"
"20100729","20.3500","615910.0000","20.7700","20.8800","20.0000"
"20100728","20.7200","467183.0000","20.5500","20.9000","20.5100"
"20100727","20.5500","619675.0000","20.9100","21.1800","20.2600"
"20100726","20.9500","922178.0000","21.5000","21.5000","20.3000"
"20100723","21.2900","653549.0000","21.1900","21.5600","21.0600"
"20100722","21.0000","957271.0000","20.5000","21.2500","20.3700"
"20100721","20.2200","1251492.0000","20.6600","20.9000","19.5000"
"20100720","20.3000","1824154.0000","21.8500","21.8500","20.0500"
"20100719","21.9100","2482680.0000","21.3700","22.2500","20.9200"
"20100716","20.6400","2620110.0000","20.7000","21.3000","20.0500"
"20100715","19.8900","3741526.0000","19.9400","21.5000","19.0000"
"20100714","19.8400","4193210.0000","17.9400","20.1500","17.7601"
"20100713","18.1400","2675060.0000","17.3940","18.6400","16.9000"
"20100712","17.0500","2198870.0000","17.9500","18.0700","17.0000"
"20100709","17.4000","4048537.0000","17.5800","17.9000","16.5500"
"20100708","17.4600","7710937.0000","16.1400","17.5200","15.5700"
"20100707","15.8000","6910699.0000","16.4000","16.6300","14.9800"
"20100706","16.1100","6858092.0000","20.0000","20.0000","15.8300"
"20100702","19.2000","5135795.0000","23.0000","23.1000","18.7100"
"20100701","21.9600","8216789.0000","25.0000","25.9200","20.2700"
"20100630","23.8300","17165210.0000","25.7900","30.4192","23.3000"
"20100629","23.8900","18751150.0000","19.0000","25.0000","17.5400"
